ID_Country,ID_EnergyCarrier,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Denmark,gas,€/kWh,0.0956519234784612,0.0974058248861387,0.108392313286149,0.118691020489576,0.121490558435961,0.128555093410756,0.126925694188158,0.126219330081338,0.126868963949936,0.125364762305725,0.122695199875082,0.122124762204363,0.123376023806986,0.126382405427726,0.130120467005774,0.131979360070388,0.133509963734957,0.13564202033745,0.137369865622966,0.139233030246082,0.14108394786597,0.144360564130225,0.146697030001284,0.14762904662993,0.148587231988751,0.149389159962214,0.150372218964669,0.15143692982905,0.154512498728152,0.156146384189229,0.157780269650306,0.159414155111383,0.16104804057246,0.162681926033537,0.164315811494615,0.165949696955692,0.167583582416769,0.169217467877846,0.170851353338923,0.1724852388,0.174119124261077,0.175753009722154,0.177386895183231
Estonia,gas,€/kWh,0.0370799703360237,0.0326945858007339,0.0400989279208577,0.0470397400122879,0.0489264881686219,0.0536876303979179,0.0503415668532579,0.0490285688684621,0.0493587891011359,0.0486151747117673,0.0469416694623943,0.0466662979743131,0.0474204254079483,0.0492742742742299,0.0516547823727656,0.0532899244019967,0.0542158848677658,0.0545300522990449,0.0551486026052598,0.0561974005447702,0.0572986664379926,0.0592535186160981,0.0605369311621283,0.0610988268534798,0.0616764991911711,0.0621599668238435,0.0627526350240084,0.0633945296306525,0.0650894493215313,0.0660278783116585,0.0669663073017857,0.0679047362919129,0.0688431652820401,0.0697815942721673,0.0707200232622945,0.0716584522524217,0.0725968812425488,0.073535310232676,0.0744737392228032,0.0754121682129304,0.0763505972030576,0.0772890261931848,0.078227455183312
Finland,gas,€/kWh,0.101591918726465,0.0969062406950914,0.106127915097668,0.114772290000697,0.117122124313469,0.123051848076988,0.121684187314465,0.121091289969509,0.121636569935133,0.120373995644451,0.118133258237154,0.117654452792247,0.118704718051875,0.121228169716041,0.124365767965315,0.125926057838379,0.127210793062242,0.129000366862368,0.130450659809571,0.132014535079557,0.133568130643048,0.136318407822708,0.138279555619088,0.139061857804667,0.139866125107798,0.140539235422609,0.141364380792912,0.142258061882513,0.144839586930151,0.146211013284467,0.147582439638782,0.148953865993098,0.150325292347413,0.151696718701728,0.153068145056044,0.154439571410359,0.155810997764675,0.15718242411899,0.158553850473306,0.159925276827621,0.161296703181937,0.162668129536252,0.164039555890568
France,gas,€/kWh,0.057815953747237,0.0515672639254497,0.0575279539776368,0.0631154901714394,0.0646343720361598,0.0684672166917411,0.0679462629413073,0.0679567014143774,0.0684868963719407,0.0676800614408243,0.0660600727164109,0.0656603620484533,0.0665108172310882,0.0682352927120638,0.0704274004317994,0.0715427366067083,0.0724098475903173,0.0727590729731569,0.073482136853717,0.0745206177321525,0.0755642186482595,0.0774589894072291,0.0788726863561557,0.0793852794470395,0.0799122648887378,0.0803533114601714,0.0808939769773964,0.0814795496121501,0.0832276571629882,0.0841492045029383,0.0850707518428884,0.0859922991828384,0.0869138465227885,0.0878353938627386,0.0887569412026886,0.0896784885426387,0.0906000358825888,0.0915215832225388,0.0924431305624889,0.093364677902439,0.094286225242389,0.0952077725823391,0.0961293199222892
Germany,gas,€/kWh,0.0762119390304488,0.0501496963798171,0.0570959543232365,0.0636073594341437,0.0653773802078391,0.0698439650162465,0.0688948604203127,0.0688244296297419,0.0696208576441607,0.0687195714141111,0.0669974005229894,0.0666175520700407,0.0674458918909524,0.0694490616236361,0.0719427267348829,0.0731713055333078,0.0741798254487206,0.0746278211235024,0.075425720618817,0.0766356393109584,0.0778388484878965,0.079999481701524,0.0815266288274401,0.0821185161441046,0.0827270221980397,0.08323629529659,0.0838605976289753,0.0845367538660774,0.0865020216498079,0.0875473082095649,0.088592594769322,0.0896378813290789,0.0906831678888359,0.0917284544485929,0.09277374100835,0.0938190275681069,0.0948643141278639,0.0959096006876209,0.0969548872473779,0.0980001738071349,0.0990454603668919,0.100090746926649,0.101136033486406
Greece,gas,€/kWh,0.071963942428846,0.0670422692374662,0.0786959370432504,0.0896200565806315,0.09258960281315,0.100083147684004,0.0930893234068618,0.088589214132814,0.086611107177443,0.0852542003982864,0.0851395015565764,0.0862243548166046,0.0870352283422862,0.0874359210258095,0.0878346646229319,0.0884837879489717,0.0896762008777569,0.0901678752530309,0.0909066684067208,0.0926159123723044,0.0942739298580562,0.0968084005096116,0.0986096143174543,0.099343046009305,0.100097070655675,0.10072813170356,0.101501730162212,0.102339582907103,0.104767798580332,0.106056492856523,0.107345187132714,0.108633881408905,0.109922575685096,0.111211269961287,0.112499964237478,0.11378865851367,0.115077352789861,0.116366047066052,0.117654741342243,0.118943435618434,0.120232129894625,0.121520824170816,0.122809518447008
Hungary,gas,€/kWh,0.0465479627616298,0.0469313318683428,0.0553553557157154,0.0632520149502246,0.0653985947820433,0.0708154130529488,0.0642984038716463,0.0617768148032999,0.0620969696668811,0.0618936437781225,0.0619102432074834,0.062762284521715,0.0634942304187606,0.0638634787347231,0.064153898271909,0.0646535196946709,0.0655782127078873,0.0659844563854787,0.0666244354107055,0.0679029861162065,0.0691769362930475,0.0711340053476892,0.0725292334533179,0.0730936353948905,0.073673884352133,0.0741595084186061,0.0747548201250846,0.0753995778049372,0.0772750565925932,0.0782688769473875,0.0792626973021819,0.0802565176569762,0.0812503380117706,0.082244158366565,0.0832379787213593,0.0842317990761537,0.0852256194309481,0.0862194397857424,0.0872132601405368,0.0882070804953311,0.0892009008501255,0.0901947212049199,0.0911885415597142
Ireland,gas,€/kWh,0.0649799480160416,0.046462535801055,0.0526679578656337,0.0584849052459009,0.0600661488526486,0.0640563611582054,0.0632986867346285,0.0629343188037878,0.0636741985795496,0.0627361199724594,0.0611683046091064,0.0608136228459421,0.0615130787188922,0.0633009835856869,0.0655123980711932,0.0665895754487524,0.0674720206265159,0.0678317305211897,0.0685634876351086,0.0696139439275791,0.070667326839153,0.0725768215034976,0.0739776855262882,0.0745000987022908,0.0750371799528986,0.0754866759454224,0.0760376993498184,0.0766344901871167,0.0783856577173942,0.0793146743052878,0.0802436908931813,0.0811727074810747,0.0821017240689683,0.0830307406568618,0.0839597572447554,0.084888773832649,0.0858177904205425,0.086746807008436,0.0876758235963296,0.088604840184223,0.0895338567721165,0.0904628733600101,0.0913918899479036
Italy,gas,€/kWh,0.071963942428846,0.0695192264472849,0.0786959370432504,0.0872981629845564,0.0896365397798548,0.0955373509033349,0.0891184968243153,0.0895606683327308,0.0906166625721375,0.0888582217378156,0.0870048335479508,0.0863618292235858,0.08723288535947,0.0895234457721003,0.0922755796795983,0.0936494110043466,0.0950066878480929,0.0954408555768959,0.0962891941712735,0.097962198133404,0.0995467295148957,0.102059994183108,0.103955479258576,0.104651004629789,0.105366058639449,0.105964504240402,0.106698120419117,0.107492669997334,0.10995505702095,0.111228978512862,0.112502900004775,0.113776821496687,0.115050742988599,0.116324664480511,0.117598585972423,0.118872507464336,0.120146428956248,0.12142035044816,0.122694271940072,0.123968193431985,0.125242114923897,0.126516036415809,0.127789957907721
Latvia,gas,€/kWh,0.049967960025632,0.0342676422480108,0.040609047512762,0.0465534652104019,0.0481693595731594,0.0522470118357457,0.0493812953907115,0.0482567859882135,0.0485396011645022,0.0479027369938325,0.0464694732646864,0.0462336329731452,0.046879500978751,0.0484672189380199,0.0505059910995343,0.0519063988743993,0.0526994322698472,0.052968499118786,0.0534982528909252,0.0543964897183667,0.0553396624162072,0.0570138840678995,0.0581130551953551,0.0585942874557734,0.0590890315321688,0.0595030945429572,0.0600106817375793,0.0605604285985362,0.0620120326001742,0.0628157445899827,0.0636194565797912,0.0644231685695997,0.0652268805594082,0.0660305925492167,0.0668343045390253,0.0676380165288338,0.0684417285186423,0.0692454405084508,0.0700491524982593,0.0708528644880678,0.0716565764778763,0.0724602884676848,0.0732640004574933
Lithuania,gas,€/kWh,0.0382679693856245,0.0383472857360032,0.045310643751485,0.0518380784278835,0.0536124565811966,0.0580900370829283,0.0549432567172974,0.0537084576097723,0.0540190107509911,0.0533196841754991,0.0517458487147496,0.051486877664026,0.0521960911531523,0.0539395294158752,0.0561782604037109,0.0577160174617959,0.0585868300372723,0.0588822864418129,0.0594639974382637,0.0604503315946585,0.0614860088446204,0.0633244349144392,0.0645314106179633,0.0650598412067664,0.0656031088242975,0.066057782333514,0.0666151526974417,0.0672188176661528,0.0688127921778115,0.0696953306835084,0.0705778691892053,0.0714604076949022,0.0723429462005991,0.073225484706296,0.0741080232119929,0.0749905617176898,0.0758731002233867,0.0767556387290836,0.0776381772347805,0.0785207157404774,0.0794032542461743,0.0802857927518712,0.0811683312575681
Luxembourg,gas,€/kWh,0.0514079588736329,0.0415940535315616,0.0472679621856303,0.052586670202214,0.05403247544981,0.0576809138471435,0.0572493227715378,0.0571580074366362,0.0576989020824787,0.0569262068593798,0.0554852943326384,0.0551388213738034,0.0558154050883327,0.0574846353784607,0.0595508317087453,0.0605662035895653,0.0613909706863024,0.061725064258588,0.0624123312284042,0.0634000644828234,0.0643897345883787,0.0661790975173515,0.0674897585071506,0.0679765072323612,0.0684769226622863,0.0688957321628858,0.0694091379343543,0.0699651866571202,0.0716097739875808,0.0724792887850305,0.0733488035824803,0.0742183183799301,0.0750878331773798,0.0759573479748296,0.0768268627722793,0.0776963775697291,0.0785658923671789,0.0794354071646286,0.0803049219620784,0.0811744367595281,0.0820439515569779,0.0829134663544277,0.0837829811518774
Malta,gas,€/kWh,0.071963942428846,0.0695192264472849,0.0786959370432504,0.0872981629845564,0.0896365397798548,0.0955373509033349,0.0891184968243153,0.0895606683327308,0.0906166625721375,0.0888582217378156,0.0870048335479508,0.0863618292235858,0.08723288535947,0.0895234457721003,0.0922755796795983,0.0936494110043466,0.0950066878480929,0.0954408555768959,0.0962891941712735,0.097962198133404,0.0995467295148957,0.102059994183108,0.103955479258576,0.104651004629789,0.105366058639449,0.105964504240402,0.106698120419117,0.107492669997334,0.10995505702095,0.111228978512862,0.112502900004775,0.113776821496687,0.115050742988599,0.116324664480511,0.117598585972423,0.118872507464336,0.120146428956248,0.12142035044816,0.122694271940072,0.123968193431985,0.125242114923897,0.126516036415809,0.127789957907721
Netherlands,gas,€/kWh,0.0757439394048485,0.0586149900413522,0.0665279467776426,0.0739455329592614,0.0759618844853166,0.0810500762334194,0.0803448255378981,0.080277460805004,0.0811292427456116,0.0798106826914064,0.0777597367250664,0.0773161362881358,0.078262811917513,0.0805631247883274,0.0834278953024359,0.0848346622099931,0.0859882519392048,0.0864956796931843,0.0874062218350713,0.0887914125982538,0.09016918788573,0.092649839573091,0.0944003249211392,0.0950750981714709,0.0957688173918358,0.0963494074033803,0.0970611349605568,0.0978319778710157,0.100087171777725,0.101283532190607,0.10247989260349,0.103676253016372,0.104872613429255,0.106068973842137,0.10726533425502,0.108461694667902,0.109658055080784,0.110854415493667,0.112050775906549,0.113247136319432,0.114443496732314,0.115639857145197,0.116836217558079
Poland,gas,€/kWh,0.0514799588160329,0.0435257236079301,0.0505471995622403,0.0571291138515477,0.0589183014115786,0.0634332529272838,0.0602602087406071,0.0590151036889044,0.0593282487848129,0.0586230854536859,0.0570361143660118,0.05677498187771,0.0574901146411414,0.0592481040784669,0.0615055200786651,0.0630561116442444,0.0639341922406785,0.0642321145987443,0.0648186807016011,0.0658132470511472,0.0668575683241402,0.0687113383607102,0.0699283877872784,0.0704612287907933,0.0710090306566128,0.0714674989853885,0.0720295213026761,0.0726382246111718,0.0742455028353434,0.0751354072295634,0.0760253116237833,0.0769152160180032,0.0778051204122231,0.078695024806443,0.0795849292006629,0.0804748335948827,0.0813647379891027,0.0822546423833226,0.0831445467775425,0.0840344511717624,0.0849243555659823,0.0858142599602022,0.0867041643544221
Portugal,gas,€/kWh,0.0629279496576403,0.0573309526422909,0.0629783496173203,0.0682722056511817,0.0697112552869033,0.0733426461366499,0.0723298726521733,0.0718926845295288,0.0720407624279594,0.0717135140610402,0.0703677106448322,0.0700563417324174,0.0706697644582604,0.0722502161371536,0.0742061516015744,0.0752422491177472,0.076029604180361,0.0763758554270378,0.0770701548655099,0.0780126721184885,0.0789586434670795,0.0806607306051723,0.0819177223310289,0.0823875642974824,0.0828705982685275,0.0832748608153805,0.0837704339206843,0.0843071688145153,0.0858803091324807,0.0867148090646985,0.0875493089969164,0.0883838089291343,0.0892183088613522,0.0900528087935701,0.0908873087257879,0.0917218086580058,0.0925563085902237,0.0933908085224416,0.0942253084546595,0.0950598083868774,0.0958943083190953,0.0967288082513131,0.097563308183531
Slovakia,gas,€/kWh,0.0465119627904298,0.0381700191598324,0.0446039643168285,0.0506351286818446,0.0522746037312111,0.0564117610222948,0.0546648808878799,0.0546761813168406,0.0551469656999,0.0545294852533744,0.053413785889931,0.0531177777625596,0.0537263833285691,0.0554344557773751,0.0573722523721866,0.0581301323673379,0.0590158811482779,0.0593510359385452,0.0598961317449396,0.0611872566901125,0.0623844182594036,0.064252124173735,0.0656032990136262,0.0661314612274551,0.0666744529347041,0.0671288955280843,0.0676859828193433,0.068289341203663,0.0700968683325887,0.0710435524556927,0.0719902365787967,0.0729369207019007,0.0738836048250047,0.0748302889481087,0.0757769730712127,0.0767236571943167,0.0776703413174207,0.0786170254405247,0.0795637095636287,0.0805103936867327,0.0814570778098367,0.0824037619329407,0.0833504460560447
Slovenia,gas,€/kWh,0.0711719430624456,0.0596907628727968,0.067264506188395,0.0743641145437981,0.0762940289109928,0.0811640995464026,0.0758664765401645,0.0762314105185426,0.0771029460462657,0.0756516657235892,0.0741220232370573,0.0735913374697954,0.0743102394682484,0.0762006899115433,0.0784720872240736,0.0796059407660112,0.080726131526659,0.0810844598077444,0.0817846125140264,0.0831653798862399,0.0844731288703044,0.0865473820879631,0.0881117680702837,0.0886858006254092,0.0892759506001007,0.0897698610620869,0.0903753308076619,0.0910310902428109,0.0930633530090276,0.0941147487442499,0.0951661444794722,0.0962175402146945,0.0972689359499168,0.0983203316851392,0.0993717274203615,0.100423123155584,0.101474518890806,0.102525914626028,0.103577310361251,0.104628706096473,0.105680101831695,0.106731497566918,0.10778289330214
Spain,gas,€/kWh,0.0653039477568418,0.0477616482965324,0.0539970768023386,0.0598421521468075,0.0614310418883157,0.0654405489444608,0.0643223210807296,0.0638396110296404,0.064003107442773,0.063641784552849,0.0621558502327118,0.061812060235147,0.0624893552026769,0.0642343703829791,0.0663939663533515,0.0675379468483839,0.0684072847439349,0.0687895891760911,0.0695561820912618,0.070596838339162,0.0716413083381298,0.0735206241905761,0.0749084993609643,0.0754272633160753,0.0759605928846615,0.0764069490058307,0.0769541233378612,0.0775467454028324,0.0792836879315136,0.0802050796255016,0.0811264713194894,0.0820478630134775,0.0829692547074653,0.0838906464014532,0.0848120380954412,0.0857334297894291,0.086654821483417,0.087576213177405,0.088497604871393,0.0894189965653809,0.0903403882593689,0.0912617799533567,0.0921831716473446
Sweden,gas,€/kWh,0.101591918726465,0.0969062406950914,0.106127915097668,0.114772290000697,0.117122124313469,0.123051848076988,0.121684187314465,0.121091289969509,0.121636569935133,0.120373995644451,0.118133258237154,0.117654452792247,0.118704718051875,0.121228169716041,0.124365767965315,0.125926057838379,0.127210793062242,0.129000366862368,0.130450659809571,0.132014535079557,0.133568130643048,0.136318407822708,0.138279555619088,0.139061857804667,0.139866125107798,0.140539235422609,0.141364380792912,0.142258061882513,0.144839586930151,0.146211013284467,0.147582439638782,0.148953865993098,0.150325292347413,0.151696718701728,0.153068145056044,0.154439571410359,0.155810997764675,0.15718242411899,0.158553850473306,0.159925276827621,0.161296703181937,0.162668129536252,0.164039555890568
UK,gas,€/kWh,0.0478439617248306,0.0368029777690831,0.042200606239515,0.0472603298915058,0.0486357344041477,0.0521065190372318,0.051447475220799,0.051130539048408,0.0517741046432681,0.0509581408386406,0.0495944165418004,0.049285905635874,0.0498943095275604,0.051449473078243,0.0533730156935034,0.0543099710239082,0.0550775435057673,0.0553904280039338,0.0560269283080912,0.0569406409826163,0.0578568993022934,0.0595178246442192,0.0607363305659644,0.0611907383730041,0.0616579048314732,0.0620488874820235,0.0625281811681724,0.063047284491165,0.0645704930045513,0.0653785744423863,0.0661866558802213,0.0669947373180563,0.0678028187558913,0.0686109001937261,0.0694189816315612,0.0702270630693962,0.0710351445072311,0.071843225945066,0.0726513073829011,0.073459388820736,0.074267470258571,0.075075551696406,0.075883633134241
Romania,gas,€/kWh,0.0335879731296215,0.0196420841529186,0.0278240177407858,0.0354937421614882,0.0375786334133658,0.0428397827350071,0.0379294826720181,0.0347699971064411,0.0333811863038446,0.0324285144637844,0.0323479854559977,0.0331096510083422,0.0336789578948826,0.0339602805634509,0.0342402347962825,0.0346959783469402,0.0355331605590325,0.0358783606413062,0.036397060557882,0.0375971051142341,0.038761184027588,0.0405406126930535,0.0418052284345459,0.0423201641177976,0.0428495579260847,0.0432926201164381,0.0438357565193164,0.0444240052689249,0.0461288332858618,0.047033613751427,0.0479383942169923,0.0488431746825576,0.0497479551481229,0.0506527356136881,0.0515575160792534,0.0524622965448187,0.053367077010384,0.0542718574759493,0.0551766379415145,0.0560814184070798,0.0569861988726451,0.0578909793382104,0.0587957598037757
Bulgaria,gas,€/kWh,0.039095968723225,0.0342672790066123,0.0431211255030996,0.0514206994316824,0.0536768051440738,0.0593700081001556,0.0540564666808186,0.0508323789220531,0.0494532968992722,0.0484948887939745,0.0467731894262025,0.0463438268180538,0.0466925413299623,0.0486195498279103,0.0506351304950831,0.0517263249223393,0.0526154774302037,0.0526630986561342,0.0532871263484616,0.0545472501932723,0.0562038729450856,0.0578304567550375,0.0594183671043593,0.0599899753572958,0.0605776329613669,0.061069457499474,0.0616723701746939,0.0623253601518742,0.0642709576499353,0.0652921025893631,0.0663132475287909,0.0673343924682186,0.0683555374076464,0.0693766823470742,0.070397827286502,0.0714189722259297,0.0724401171653575,0.0734612621047853,0.0744824070442131,0.0755035519836408,0.0765246969230686,0.0775458418624964,0.0785669868019242
Turkey,gas,Euro(2008)/kWh,0.0466599226720618,0.0397344570677188,0.0426504425853369,0.0419214462059323,0.0415569480162301,0.0415569480162301,0.0411924498265279,0.0411924498265279,0.0419214462059323,0.0426504425853369,0.0433794389647413,0.045566428102955,0.0459309262926572,0.047024420861764,0.048482413620573,0.0488469118102752,0.0499404063793821,0.0503049045690843,0.0506694027587867,0.0503049045690843,0.0510339009484889,0.0506694027587867,0.0513983991381911,0.052491893707298,0.0528563918970001,0.0535853882764048,0.0543143846558092,0.0532208900867023,0.054321011895622,0.0547252735242008,0.0551295351527797,0.0555337967813586,0.0559380584099374,0.0563423200385163,0.0567465816670952,0.0571508432956741,0.0575551049242529,0.0579593665528318,0.0583636281814107,0.0587678898099895,0.0591721514385684,0.0595764130671473,0.0599806746957261
Norway,gas,€/kWh,0.0478439617248306,0.0364832918088382,0.042200606239515,0.0475600027243288,0.0490168684777282,0.0526932176701941,0.0518452863431395,0.0514776979423516,0.05181576420669,0.0510329850825537,0.0496437579471305,0.0493469049939519,0.0499980553667336,0.051562561549106,0.0535078303761235,0.0544751891678,0.0552717077732429,0.0563812195240984,0.057280381697232,0.0582499633869058,0.0592131717964436,0.0609183067557998,0.0621341920828506,0.0626192089441605,0.0631178438837143,0.0635351632498403,0.0640467423109839,0.0646008125987583,0.0662013234998905,0.0670515894433451,0.0679018553867998,0.0687521213302545,0.0696023872737091,0.0704526532171638,0.0713029191606185,0.0721531851040731,0.0730034510475278,0.0738537169909824,0.0747039829344371,0.0755542488778918,0.0764045148213464,0.0772547807648011,0.0781050467082558
Switzerland,gas,€/kWh,0.0638279489376408,0.0599232950944895,0.0661449880171399,0.0719771876597431,0.073562577348745,0.0775632521462037,0.0765865675544916,0.0764995547689816,0.0771715737207411,0.0763759086125939,0.0749909610770343,0.0745578608200672,0.0752898111870075,0.0770426508983801,0.0790381742801506,0.0799931592536704,0.0810154854260922,0.0813485610267651,0.0819725630229785,0.0832214041393148,0.0844418270718086,0.0862988801673743,0.0876632674761142,0.0881889310362567,0.0887293539337811,0.0891816466295891,0.0897360984270973,0.0903366024162867,0.0921566585203643,0.09310520561698,0.0940537527135958,0.0950022998102116,0.0959508469068273,0.0968993940034431,0.0978479411000588,0.0987964881966746,0.0997450352932904,0.100693582389906,0.101642129486522,0.102590676583138,0.103539223679753,0.104487770776369,0.105436317872985
Croatia,gas,€/kWh,0.0711719430624456,0.0596907628727968,0.067264506188395,0.0743641145437981,0.0762940289109928,0.0811640995464026,0.0758664765401645,0.0762314105185426,0.0771029460462657,0.0756516657235892,0.0741220232370573,0.0735913374697954,0.0743102394682484,0.0762006899115433,0.0784720872240736,0.0796059407660112,0.080726131526659,0.0810844598077444,0.0817846125140264,0.0831653798862399,0.0844731288703044,0.0865473820879631,0.0881117680702837,0.0886858006254092,0.0892759506001007,0.0897698610620869,0.0903753308076619,0.0910310902428109,0.0930633530090276,0.0941147487442499,0.0951661444794722,0.0962175402146945,0.0972689359499168,0.0983203316851392,0.0993717274203615,0.100423123155584,0.101474518890806,0.102525914626028,0.103577310361251,0.104628706096473,0.105680101831695,0.106731497566918,0.10778289330214
